"","Lake","Location","Date","latitude","longitude","elevation..m","depth..m","secchi..m","tow..m","temp..C","DO..perc","DO..mg.L","cond","pH","DOC..mg.L","TDN..ug.L","TDP..ug.L","chla..ug.L","SampleID","Group","Type","orig.class","phy.group","Ile","Leu","Phe","Thr","Val","Ile.n","Leu.n","Phe.n","Thr.n","Val.n","LD.class","LD1","LD2","Auto.mean","Auto.SD","Alloch.mean","Alloch.SD"
"186","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"187","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"188","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"189","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"190","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-POM-03","POM","POM <63um","POM","POM",-28,-35,-35,-24.6,-29.8,2.48,-4.52,-4.52,5.88,0.68,"Source",-2.64766704626806,-2.6054899397897,NA,NA,NA,NA
"191","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"192","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"193","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"194","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"195","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"196","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-TERPLA-01","Terrestrial Plants","Pinus contorta ssp. murrayana","Terrestrial Plants","Plants",-21.2,-37,-28.6,-12.8,-28,4.32,-11.48,-3.08,12.72,-2.48,"Source",4.13440775930711,-0.0182026663773078,NA,NA,NA,NA
"197","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-TERPLA-07","Terrestrial Plants","Carex spp. ","Terrestrial Plants","Plants",-22.7,-35.2,-25.2,-17.3,-20,1.38,-11.12,-1.12,6.78,4.08,"Source",5.23848162104797,-0.913924935563024,NA,NA,NA,NA
"198","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"199","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"200","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"201","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"202","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-02A","Zooplankton","Daphnia","Daphnia","cladocera",-26.1,-34.8,-34.2,-24,-31.1,3.94,-4.76,-4.16,6.04,-1.06,"POM",-2.5518821255409,-2.23121438225773,0.947,0.045,0.053,0.045
"203","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-02A","Zooplankton","Daphnia","Daphnia","cladocera",-26.1,-34.8,-34.2,-24,-31.1,3.94,-4.76,-4.16,6.04,-1.06,"POM",-2.5518821255409,-2.23121438225773,0.947,0.045,0.053,0.045
"204","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-02A","Zooplankton","Daphnia","Daphnia","cladocera",-26.1,-34.8,-34.2,-24,-31.1,3.94,-4.76,-4.16,6.04,-1.06,"POM",-2.5518821255409,-2.23121438225773,0.947,0.045,0.053,0.045
"205","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-02A","Zooplankton","Daphnia","Daphnia","cladocera",-26.1,-34.8,-34.2,-24,-31.1,3.94,-4.76,-4.16,6.04,-1.06,"POM",-2.5518821255409,-2.23121438225773,0.947,0.045,0.053,0.045
"206","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"207","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"208","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"209","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"210","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"211","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"212","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"213","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"214","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-01A","Zooplankton","Daphnia","Daphnia","cladocera",-28.4,-35.1,-36.9,-22.5,-31.8,2.54,-4.16,-5.96,8.44,-0.859999999999999,"POM",-3.55647933286776,-2.42575171704677,0.908,0.034,0.092,0.034
"215","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"216","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"217","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-03A","Zooplankton","calanoid","calanoid","copepoda",-29.1,-38,-36.8,-23.5,-33.7,3.12,-5.78,-4.58,8.72,-1.48,"POM",-1.79294629940385,-2.28847974260303,0.929,0.059,0.071,0.059
"218","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"219","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"220","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"221","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"222","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"223","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"224","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-04A","Zooplankton","calanoid","calanoid","copepoda",-29.2,-38.4,-36.6,-26.4,-33.1,3.54,-5.66,-3.86,6.34,-0.359999999999999,"POM",-1.77550401199985,-2.88892700913874,0.938,0.055,0.062,0.055
"225","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"226","Lukens","Sierra Nevada","7/30/22",37.85989,-119.61614,2513,5.42544,5.1816,3.6576,21.4,78.2,6.87,15,8.36,1.9,157.75,16.25,0.71,"SNL-ZOOP-GFF65","Zooplankton",">350um",">350um",">350um",-24.4,-35.4,-34.6,-22.9,-29.2,4.9,-6.1,-5.3,6.4,0.100000000000001,"POM",-2.00891569314742,-3.03483478355981,0.944,0.048,0.056,0.048
"227","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"228","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"229","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"230","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"231","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"232","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"233","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"234","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"235","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"236","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"237","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"238","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-TERPLA-08","Terrestrial Plants","Carex spp. ","Terrestrial Plants","Plants",-23.7,-35,-26.6,-16.2,-28.2,2.24,-9.06,-0.66,9.74,-2.26,"Source",3.39776998997836,0.897864813526778,NA,NA,NA,NA
"239","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-TERPLA-10","Terrestrial Plants","Pinus contorta ssp. Murrayana","Terrestrial Plants","Plants",-25.2,-36.6,-26.1,-20,-28.1,2,-9.4,1.1,7.2,-0.900000000000002,"Source",4.32458519712416,0.515664937744133,NA,NA,NA,NA
"240","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"241","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"242","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-GFF69","Zooplankton",">350um",">350um",">350um",-33.1,-40.3,-39.4,-28.6,-36.4,2.46,-4.73999999999999,-3.84,6.96,-0.839999999999996,"POM",-2.54820460179028,-3.0204477104483,0.955,0.04,0.045,0.04
"243","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"244","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-GFF69","Zooplankton",">350um",">350um",">350um",-33.1,-40.3,-39.4,-28.6,-36.4,2.46,-4.73999999999999,-3.84,6.96,-0.839999999999996,"POM",-2.54820460179028,-3.0204477104483,0.955,0.04,0.045,0.04
"245","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-POM-05","POM","POM <63um","POM","POM",-28.2,-34.6,-33.8,-24.2,-31.2,2.2,-4.2,-3.4,6.2,-0.800000000000001,"Source",-2.37907829061768,-1.65993585676066,NA,NA,NA,NA
"246","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-06A","Zooplankton","calanoid","calanoid","copepoda",-29.7,-39.7,-35.1,-22.7,-30.8,1.9,-8.1,-3.5,8.9,0.800000000000001,"POM",0.96946021858708,-2.24472976198786,0.689,0.172,0.311,0.172
"247","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"248","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-07A","Zooplankton","calanoid","calanoid","copepoda",-30,-38.7,-34.7,-24.2,-31.4,1.8,-6.9,-2.9,7.6,0.400000000000002,"POM",0.162954445652271,-2.04835905313299,0.781,0.136,0.219,0.136
"249","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
"250","MayPond","Sierra Nevada","7/30/22",37.834271,-119.48997,2714,0.6096,0.6096,0.3048,21.7,60.5,5.33,9.8,7.8,13.6,947.92,199.69,1.58,"SNL-ZOOP-05A","Zooplankton","calanoid","calanoid","copepoda",-31.1,-40.5,-37.3,-28.7,-34.9,3.4,-6,-2.8,5.8,-0.399999999999999,"POM",-1.15899992181722,-2.9943319591995,0.92,0.069,0.08,0.069
